Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN893,Divertimento in F major Hob. XVIIa:1 – Il maestro e lo scolare,1,"Which of his pupils did Haydn have in mind when he composed his humorous “Divertimento à due per il Clavicembalo solo”? It was written at a time when works for piano four-hands were still the exception – and instead of “Primo” and “Secondo”, the oldest copies use the terms “La parte del Maestro” and “dello Scolare”. Haydn’s wit keeps surfacing; for instance, in the idea that the teacher plays first, then the pupil, and in the last bars of the variation movement the hands of the players cross over without their being any musical necessity for this. Haydn’s sole work for piano four hands is now published in a revised edition based on the volume that has just appeared in the Haydn Complete Edition (HN 5501 and 5502). It is an excellent work for educational purposes but will also provide good sightreaders with a great deal of pleasure.?",39.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Piano ",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-0893.jpg
simple,HN894,Sonatas for Piano and Violoncello,1,"Alongside Bach’s Solo Suites, a further highlight for cellists are Beethoven’s five Cello Sonatas. They were published between 1797 and 1817 and thus cover a large part of Beethoven’s compositional lifetime, mirroring important stages of his musical development. Our revised edition incorporates the findings contained in the critical report of the Beethoven Complete Edition which was compiled at the same time. The Urtext edition has been re-engraved, but the proven page layout of the previous edition has been preserved. The renowned cellist David Geringas provided completely new fingerings and bowings for the cello part, which also has excellent page turns. An unmarked Urtext part is also included.?",78.5,"Beethoven\, Ludwig van","Ludwig van Beethoven, Cello",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Cello,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-0894.jpg
simple,HN895,Rondo in D major K. 485,1,"This Rondo was written around the same time as the Piano Concertos in A major (K. 488) and c minor (K. 491). In the course of the work, a theme from the third movement of the Piano Quartet in g minor (K. 478) is taken up and further developed. In spite of its considerable length and its musical depth the work was apparently not published during the composer’s lifetime. The dedication, “Pour Mad:selle Charlotte de W…” (the rest is indecipherable) is an enigma. No matter which lady Mozart had in mind, this rondo is today one of his best loved and most played piano works. Our single edition follows the musical text in the revised volume of his piano works (HN 22), published in Mozart Year 2006.?",16.5,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-0895.jpg
simple,HN9,Sonatas for Piano and Violin Volume I/II,1,"Ludwig van Beethoven wrote his ten violin sonatas during a period of just fifteen years, between 1797 and 1812. Using our carefully revised two-volume edition of the complete sonatas, the performer can observe with fascination how Beethoven refashions, and varies, the principles of sonata form in each work. What makes this Urtext edition particularly valuable is the fact that all the sonatas have been edited using the surviving manuscripts as well as the original print editions personally supervised by Beethoven. When laying out the text, our editor has attempted to preserve the layout of these sources as exactly as possible. Thus Beethoven’s original notation is reproduced in strict conformity with these models, vividly elucidating the musical relationships desired by the composer. Along with an annotated part, an extra part without fingerings is included for violinists who want to establish their own approach to Beethoven’s violin sonatas.",223.5,"Beethoven\, Ludwig van","Ludwig van Beethoven, Violin",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Violin,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-0009.jpg
simple,HN90,Flower Piece D-flat major op. 19,1,"Our series of revised Schumann editions continues with this delicately wrought set of variations. “Opus 18 and 19 are frail things for ladies”: thus, with a wink of the eye, Schumann alluded to his wish to become “the favourite composer of every woman in Vienna.” In fact, at this time he was having trouble making headway in Vienna at all, and his dream of settling there with Clara was fading fast. The work takes its distinctive lyrical flavour from the fact that he may have wanted to accommodate the lighter Viennese taste.?",20,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0090.jpg
simple,HN9001,Piano Sonatas Volume I,1,"When Günter Henle founded his Urtext publishing house in 1948, he opened his catalogue with our two-volume edition of Mozart’s complete piano sonatas; these still bear the publisher’s numbers HN 1 and HN 2. The four-digit order numbers HN 9001 and 9002 merely designate the reduced-sized pocket scores of these larger reference editions, and are textually exactly the same. Naturally, both Mozart volumes (large and small) have been revised many times over the years, enabling G. Henle Verlag, unlike other music publishers, to guarantee that they offer a musical text that reflects the most current state of research. Mozart’s autograph manuscript survives for many of the sonatas, and for some works the composer lightly revised and enriched his text before printing, which is why the Henle Urtext edition reproduces both versions in such cases. The editor’s preface and Critical Commentary provide detailed information about all sources and textual issues.",36,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-9001.jpg
simple,HN9002,Piano Sonatas Volume II,1,"When Günter Henle founded his Urtext publishing house in 1948, he opened his catalogue with our two-volume edition of Mozart’s complete piano sonatas; these still bear the publisher’s numbers HN 1 and HN 2. The four-digit order numbers HN 9001 and 9002 merely designate the reduced-sized pocket scores of these larger reference editions, and are textually exactly the same. Naturally, both Mozart volumes (large and small) have been revised many times over the years, enabling G. Henle Verlag, unlike other music publishers, to guarantee that they offer a musical text that reflects the most current state of research. Mozart’s autograph manuscript survives for many of the sonatas, and for some works the composer lightly revised and enriched his text before printing, which is why the Henle Urtext edition reproduces both versions in such cases. The editor’s preface and Critical Commentary provide detailed information about all sources and textual issues.",36,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-9002.jpg
simple,HN9004,Impromptus and Moments Musicaux,1,"The catalogue of G. Henle Publishers offers almost the entire piano oeuvre of Franz Schubert. Besides his piano sonatas, it is above all his Impromptus (D. 899 and D. 935) and Moments musicaux (D. 780) that belong to the core repertoire of every pianist. In addition to our practical edition, we also offer a miniature score for study purposes whose layout is identical to that of the “large edition”. It even includes fingerings by the esteemed pianist Walter Gieseking, added already to the edition of 1948 published when G. Henle was founded, and which have attained well-nigh universal validity.",25.5,"Schubert\, Franz","Franz Schubert, Piano ",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,Piano,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-9004.jpg
simple,HN9014,The Well-Tempered Clavier Part I without fingering,1,The basis for the musical text of this study score was Henle’s revised edition of Part I published in 1997 and Yo Tomita’s brand new revision of Part II (spring 2007). A detailed commentary rounds off the editions. Both parts of the Well-Tempered Clavier are also available as Henle Urtext editions with and without fingerings (HN 14 and HN 1014).?,33.5,"Bach\, Johann Sebastian","Johann Sebastian Bach, Piano ",Publisher,Henle,1,1,Composer,Johann Sebastian Bach,,1,Instrument,Piano,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Bach\, Johann Sebastian",,1,https://www.henle.de/cover/w585/HN-9014.jpg
simple,HN9016,The Well-Tempered Clavier Part II without fingering,1,The basis for the musical text of this study score was Henle’s revised edition of Part I published in 1997 and Yo Tomita’s brand new revision of Part II (spring 2007). The eminent Bach scholar Tomita discusses the complicated source situation of Part II in an extensive preface. A detailed commentary rounds off the edition. Both parts of the Well-Tempered Clavier are also available as Henle Urtext editions with and without fingerings (HN 16 and HN 1016).,33.5,"Bach\, Johann Sebastian","Johann Sebastian Bach, Piano ",Publisher,Henle,1,1,Composer,Johann Sebastian Bach,,1,Instrument,Piano,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Bach\, Johann Sebastian",,1,https://www.henle.de/cover/w585/HN-9016.jpg
simple,HN9020,Chamber Music with String Instruments,1,"Chamber music lovers will be thrilled about this special offer: Beethoven’s complete music for string instruments and mixed wind/string ensembles is now available in a slipcase with 13 study editions. The collection spans from small occasional pieces for string duos, to that central genre for Beethoven, the string quartet, with the immeasurable, boundless Grosse Fuge op. 133, to the famous early Septet op. 20, one of the most popular works for larger chamber ensemble. All study editions follow the musical text from the Beethoven Complete Edition and contain an informative preface and a short Critical Report with information on the sources and the most important readings for each work.",297,"Beethoven\, Ludwig van","Ludwig van Beethoven, Chamber",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Chamber,1,1,Format,Study Score paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-9020.jpg
